ID,Class,Lable,Name,Status_1,Status_2
981,device,Ma_force_actuator,Ma_force_actuator_16_20,force_value,
982,device,Ma_force_actuator,Ma_force_actuator_16_21,force_value,
983,device,Ma_force_actuator,Ma_force_actuator_16_22,force_value,
984,device,Ma_force_actuator,Ma_force_actuator_16_23,force_value,
985,device,Ma_force_actuator,Ma_force_actuator_16_24,force_value,
986,device,Ma_force_actuator,Ma_force_actuator_16_25,force_value,
987,device,Ma_force_actuator,Ma_force_actuator_16_26,force_value,
988,device,Ma_force_actuator,Ma_force_actuator_16_27,force_value,
989,device,Ma_force_actuator,Ma_force_actuator_16_28,force_value,
990,device,Ma_force_actuator,Ma_force_actuator_16_29,force_value,
991,device,Ma_force_actuator,Ma_force_actuator_16_30,force_value,
992,device,Ma_force_actuator,Ma_force_actuator_16_31,force_value,
993,device,Ma_force_actuator,Ma_force_actuator_16_32,force_value,
994,device,Ma_force_actuator,Ma_force_actuator_16_33,force_value,
995,device,Ma_force_actuator,Ma_force_actuator_16_34,force_value,
996,device,Ma_force_actuator,Ma_force_actuator_17_1,force_value,
997,device,Ma_force_actuator,Ma_force_actuator_17_2,force_value,
998,device,Ma_force_actuator,Ma_force_actuator_17_3,force_value,
999,device,Ma_force_actuator,Ma_force_actuator_17_4,force_value,
1000,device,Ma_force_actuator,Ma_force_actuator_17_5,force_value,
1001,device,Ma_force_actuator,Ma_force_actuator_17_6,force_value,
1002,device,Ma_force_actuator,Ma_force_actuator_17_7,force_value,
1003,device,Ma_force_actuator,Ma_force_actuator_17_8,force_value,
1004,device,Ma_force_actuator,Ma_force_actuator_17_9,force_value,
1005,device,Ma_force_actuator,Ma_force_actuator_17_10,force_value,
1006,device,Ma_force_actuator,Ma_force_actuator_17_11,force_value,
1007,device,Ma_force_actuator,Ma_force_actuator_17_12,force_value,
1008,device,Ma_force_actuator,Ma_force_actuator_17_13,force_value,
1009,device,Ma_force_actuator,Ma_force_actuator_17_14,force_value,
1010,device,Ma_force_actuator,Ma_force_actuator_17_15,force_value,
1011,device,Ma_force_actuator,Ma_force_actuator_17_16,force_value,
1012,device,Ma_force_actuator,Ma_force_actuator_17_17,force_value,
1013,device,Ma_force_actuator,Ma_force_actuator_17_18,force_value,
1014,device,Ma_force_actuator,Ma_force_actuator_17_19,force_value,
1015,device,Ma_force_actuator,Ma_force_actuator_17_20,force_value,
1016,device,Ma_force_actuator,Ma_force_actuator_17_21,force_value,
1017,device,Ma_force_actuator,Ma_force_actuator_17_22,force_value,
1018,device,Ma_force_actuator,Ma_force_actuator_17_23,force_value,
1019,device,Ma_force_actuator,Ma_force_actuator_17_24,force_value,
1020,device,Ma_force_actuator,Ma_force_actuator_17_25,force_value,
1021,device,Ma_force_actuator,Ma_force_actuator_17_26,force_value,
1022,device,Ma_force_actuator,Ma_force_actuator_17_27,force_value,
1023,device,Ma_force_actuator,Ma_force_actuator_17_28,force_value,
1024,device,Ma_force_actuator,Ma_force_actuator_17_29,force_value,
1025,device,Ma_force_actuator,Ma_force_actuator_17_30,force_value,
1026,device,Ma_force_actuator,Ma_force_actuator_17_31,force_value,
1027,device,Ma_force_actuator,Ma_force_actuator_17_32,force_value,
1028,device,Ma_force_actuator,Ma_force_actuator_17_33,force_value,
1029,device,Ma_force_actuator,Ma_force_actuator_17_34,force_value,
1030,device,Ma_force_actuator,Ma_force_actuator_18_1,force_value,
1031,device,Ma_force_actuator,Ma_force_actuator_18_2,force_value,
1032,device,Ma_force_actuator,Ma_force_actuator_18_3,force_value,
1033,device,Ma_force_actuator,Ma_force_actuator_18_4,force_value,
1034,device,Ma_force_actuator,Ma_force_actuator_18_5,force_value,
1035,device,Ma_force_actuator,Ma_force_actuator_18_6,force_value,
1036,device,Ma_force_actuator,Ma_force_actuator_18_7,force_value,
1037,device,Ma_force_actuator,Ma_force_actuator_18_8,force_value,
1038,device,Ma_force_actuator,Ma_force_actuator_18_9,force_value,
1039,device,Ma_force_actuator,Ma_force_actuator_18_10,force_value,
1040,device,Ma_force_actuator,Ma_force_actuator_18_11,force_value,
1041,device,Ma_force_actuator,Ma_force_actuator_18_12,force_value,
1042,device,Ma_force_actuator,Ma_force_actuator_18_13,force_value,
1043,device,Ma_force_actuator,Ma_force_actuator_18_14,force_value,
1044,device,Ma_force_actuator,Ma_force_actuator_18_15,force_value,
1045,device,Ma_force_actuator,Ma_force_actuator_18_16,force_value,
1046,device,Ma_force_actuator,Ma_force_actuator_18_17,force_value,
1047,device,Ma_force_actuator,Ma_force_actuator_18_18,force_value,
1048,device,Ma_force_actuator,Ma_force_actuator_18_19,force_value,
1049,device,Ma_force_actuator,Ma_force_actuator_18_20,force_value,
1050,device,Ma_force_actuator,Ma_force_actuator_18_21,force_value,
1051,device,Ma_force_actuator,Ma_force_actuator_18_22,force_value,
1052,device,Ma_force_actuator,Ma_force_actuator_18_23,force_value,
1053,device,Ma_force_actuator,Ma_force_actuator_18_24,force_value,
1054,device,Ma_force_actuator,Ma_force_actuator_18_25,force_value,
1055,device,Ma_force_actuator,Ma_force_actuator_18_26,force_value,
1056,device,Ma_force_actuator,Ma_force_actuator_18_27,force_value,
1057,device,Ma_force_actuator,Ma_force_actuator_18_28,force_value,
1058,device,Ma_force_actuator,Ma_force_actuator_18_29,force_value,
1059,device,Ma_force_actuator,Ma_force_actuator_18_30,force_value,
1060,device,Ma_force_actuator,Ma_force_actuator_18_31,force_value,
1061,device,Ma_force_actuator,Ma_force_actuator_18_32,force_value,
1062,device,Ma_force_actuator,Ma_force_actuator_18_33,force_value,
1063,device,Ma_force_actuator,Ma_force_actuator_18_34,force_value,
1064,device,Ma_force_actuator,Ma_force_actuator_19_1,force_value,
1065,device,Ma_force_actuator,Ma_force_actuator_19_2,force_value,
1066,device,Ma_force_actuator,Ma_force_actuator_19_3,force_value,
1067,device,Ma_force_actuator,Ma_force_actuator_19_4,force_value,
1068,device,Ma_force_actuator,Ma_force_actuator_19_5,force_value,
1069,device,Ma_force_actuator,Ma_force_actuator_19_6,force_value,
1070,device,Ma_force_actuator,Ma_force_actuator_19_7,force_value,
1071,device,Ma_force_actuator,Ma_force_actuator_19_8,force_value,
1072,device,Ma_force_actuator,Ma_force_actuator_19_9,force_value,
1073,device,Ma_force_actuator,Ma_force_actuator_19_10,force_value,
1074,device,Ma_force_actuator,Ma_force_actuator_19_11,force_value,
1075,device,Ma_force_actuator,Ma_force_actuator_19_12,force_value,
1076,device,Ma_force_actuator,Ma_force_actuator_19_13,force_value,
1077,device,Ma_force_actuator,Ma_force_actuator_19_14,force_value,
1078,device,Ma_force_actuator,Ma_force_actuator_19_15,force_value,
1079,device,Ma_force_actuator,Ma_force_actuator_19_16,force_value,
1080,device,Ma_force_actuator,Ma_force_actuator_19_17,force_value,
1081,device,Ma_force_actuator,Ma_force_actuator_19_18,force_value,
1082,device,Ma_force_actuator,Ma_force_actuator_19_19,force_value,
1083,device,Ma_force_actuator,Ma_force_actuator_19_20,force_value,
1084,device,Ma_force_actuator,Ma_force_actuator_19_21,force_value,
1085,device,Ma_force_actuator,Ma_force_actuator_19_22,force_value,
1086,device,Ma_force_actuator,Ma_force_actuator_19_23,force_value,
1087,device,Ma_force_actuator,Ma_force_actuator_19_24,force_value,
1088,device,Ma_force_actuator,Ma_force_actuator_19_25,force_value,
1089,device,Ma_force_actuator,Ma_force_actuator_19_26,force_value,
1090,device,Ma_force_actuator,Ma_force_actuator_19_27,force_value,
1091,device,Ma_force_actuator,Ma_force_actuator_19_28,force_value,
1092,device,Ma_force_actuator,Ma_force_actuator_19_29,force_value,
1093,device,Ma_force_actuator,Ma_force_actuator_19_30,force_value,
1094,device,Ma_force_actuator,Ma_force_actuator_19_31,force_value,
1095,device,Ma_force_actuator,Ma_force_actuator_19_32,force_value,
1096,device,Ma_force_actuator,Ma_force_actuator_19_33,force_value,
1097,device,Ma_force_actuator,Ma_force_actuator_19_34,force_value,
1098,device,Ma_force_actuator,Ma_force_actuator_20_1,force_value,
1099,device,Ma_force_actuator,Ma_force_actuator_20_2,force_value,
1100,device,Ma_force_actuator,Ma_force_actuator_20_3,force_value,
1101,device,Ma_force_actuator,Ma_force_actuator_20_4,force_value,
1102,device,Ma_force_actuator,Ma_force_actuator_20_5,force_value,
1103,device,Ma_force_actuator,Ma_force_actuator_20_6,force_value,
1104,device,Ma_force_actuator,Ma_force_actuator_20_7,force_value,
1105,device,Ma_force_actuator,Ma_force_actuator_20_8,force_value,
1106,device,Ma_force_actuator,Ma_force_actuator_20_9,force_value,
1107,device,Ma_force_actuator,Ma_force_actuator_20_10,force_value,
1108,device,Ma_force_actuator,Ma_force_actuator_20_11,force_value,
1109,device,Ma_force_actuator,Ma_force_actuator_20_12,force_value,
1110,device,Ma_force_actuator,Ma_force_actuator_20_13,force_value,
1111,device,Ma_force_actuator,Ma_force_actuator_20_14,force_value,
1112,device,Ma_force_actuator,Ma_force_actuator_20_15,force_value,
1113,device,Ma_force_actuator,Ma_force_actuator_20_16,force_value,
1114,device,Ma_force_actuator,Ma_force_actuator_20_17,force_value,
1115,device,Ma_force_actuator,Ma_force_actuator_20_18,force_value,
1116,device,Ma_force_actuator,Ma_force_actuator_20_19,force_value,
1117,device,Ma_force_actuator,Ma_force_actuator_20_20,force_value,
1118,device,Ma_force_actuator,Ma_force_actuator_20_21,force_value,
1119,device,Ma_force_actuator,Ma_force_actuator_20_22,force_value,
1120,device,Ma_force_actuator,Ma_force_actuator_20_23,force_value,
1121,device,Ma_force_actuator,Ma_force_actuator_20_24,force_value,
1122,device,Ma_force_actuator,Ma_force_actuator_20_25,force_value,
1123,device,Ma_force_actuator,Ma_force_actuator_20_26,force_value,
1124,device,Ma_force_actuator,Ma_force_actuator_20_27,force_value,
1125,device,Ma_force_actuator,Ma_force_actuator_20_28,force_value,
1126,device,Ma_force_actuator,Ma_force_actuator_20_29,force_value,
1127,device,Ma_force_actuator,Ma_force_actuator_20_30,force_value,
1128,device,Ma_force_actuator,Ma_force_actuator_20_31,force_value,
1129,device,Ma_force_actuator,Ma_force_actuator_20_32,force_value,
1130,device,Ma_force_actuator,Ma_force_actuator_20_33,force_value,
1131,device,Ma_force_actuator,Ma_force_actuator_20_34,force_value,
1132,device,Ma_force_actuator,Ma_force_actuator_21_1,force_value,
1133,device,Ma_force_actuator,Ma_force_actuator_21_2,force_value,
1134,device,Ma_force_actuator,Ma_force_actuator_21_3,force_value,
1135,device,Ma_force_actuator,Ma_force_actuator_21_4,force_value,
1136,device,Ma_force_actuator,Ma_force_actuator_21_5,force_value,
1137,device,Ma_force_actuator,Ma_force_actuator_21_6,force_value,
1138,device,Ma_force_actuator,Ma_force_actuator_21_7,force_value,
1139,device,Ma_force_actuator,Ma_force_actuator_21_8,force_value,
1140,device,Ma_force_actuator,Ma_force_actuator_21_9,force_value,
1141,device,Ma_force_actuator,Ma_force_actuator_21_10,force_value,
1142,device,Ma_force_actuator,Ma_force_actuator_21_11,force_value,
1143,device,Ma_force_actuator,Ma_force_actuator_21_12,force_value,
1144,device,Ma_force_actuator,Ma_force_actuator_21_13,force_value,
1145,device,Ma_force_actuator,Ma_force_actuator_21_14,force_value,
1146,device,Ma_force_actuator,Ma_force_actuator_21_15,force_value,
1147,device,Ma_force_actuator,Ma_force_actuator_21_16,force_value,
1148,device,Ma_force_actuator,Ma_force_actuator_21_17,force_value,
1149,device,Ma_force_actuator,Ma_force_actuator_21_18,force_value,
1150,device,Ma_force_actuator,Ma_force_actuator_21_19,force_value,
1151,device,Ma_force_actuator,Ma_force_actuator_21_20,force_value,
1152,device,Ma_force_actuator,Ma_force_actuator_21_21,force_value,
1153,device,Ma_force_actuator,Ma_force_actuator_21_22,force_value,
1154,device,Ma_force_actuator,Ma_force_actuator_21_23,force_value,
1155,device,Ma_force_actuator,Ma_force_actuator_21_24,force_value,
1156,device,Ma_force_actuator,Ma_force_actuator_21_25,force_value,
1157,device,Ma_force_actuator,Ma_force_actuator_21_26,force_value,
1158,device,Ma_force_actuator,Ma_force_actuator_21_27,force_value,
1159,device,Ma_force_actuator,Ma_force_actuator_21_28,force_value,
1160,device,Ma_force_actuator,Ma_force_actuator_21_29,force_value,
1161,device,Ma_force_actuator,Ma_force_actuator_21_30,force_value,
1162,device,Ma_force_actuator,Ma_force_actuator_21_31,force_value,
1163,device,Ma_force_actuator,Ma_force_actuator_21_32,force_value,
1164,device,Ma_force_actuator,Ma_force_actuator_21_33,force_value,
1165,device,Ma_force_actuator,Ma_force_actuator_21_34,force_value,
1166,device,Ma_force_actuator,Ma_force_actuator_22_1,force_value,
1167,device,Ma_force_actuator,Ma_force_actuator_22_2,force_value,
1168,device,Ma_force_actuator,Ma_force_actuator_22_3,force_value,
1169,device,Ma_force_actuator,Ma_force_actuator_22_4,force_value,
1170,device,Ma_force_actuator,Ma_force_actuator_22_5,force_value,
1171,device,Ma_force_actuator,Ma_force_actuator_22_6,force_value,
1172,device,Ma_force_actuator,Ma_force_actuator_22_7,force_value,
1173,device,Ma_force_actuator,Ma_force_actuator_22_8,force_value,
1174,device,Ma_force_actuator,Ma_force_actuator_22_9,force_value,
1175,device,Ma_force_actuator,Ma_force_actuator_22_10,force_value,
1176,device,Ma_force_actuator,Ma_force_actuator_22_11,force_value,
1177,device,Ma_force_actuator,Ma_force_actuator_22_12,force_value,
1178,device,Ma_force_actuator,Ma_force_actuator_22_13,force_value,
1179,device,Ma_force_actuator,Ma_force_actuator_22_14,force_value,
1180,device,Ma_force_actuator,Ma_force_actuator_22_15,force_value,
1181,device,Ma_force_actuator,Ma_force_actuator_22_16,force_value,
1182,device,Ma_force_actuator,Ma_force_actuator_22_17,force_value,
1183,device,Ma_force_actuator,Ma_force_actuator_22_18,force_value,
1184,device,Ma_force_actuator,Ma_force_actuator_22_19,force_value,
1185,device,Ma_force_actuator,Ma_force_actuator_22_20,force_value,
1186,device,Ma_force_actuator,Ma_force_actuator_22_21,force_value,
1187,device,Ma_force_actuator,Ma_force_actuator_22_22,force_value,
1188,device,Ma_force_actuator,Ma_force_actuator_22_23,force_value,
1189,device,Ma_force_actuator,Ma_force_actuator_22_24,force_value,
1190,device,Ma_force_actuator,Ma_force_actuator_22_25,force_value,
1191,device,Ma_force_actuator,Ma_force_actuator_22_26,force_value,
1192,device,Ma_force_actuator,Ma_force_actuator_22_27,force_value,
1193,device,Ma_force_actuator,Ma_force_actuator_22_28,force_value,
1194,device,Ma_force_actuator,Ma_force_actuator_22_29,force_value,
1195,device,Ma_force_actuator,Ma_force_actuator_22_30,force_value,
1196,device,Ma_force_actuator,Ma_force_actuator_22_31,force_value,
1197,device,Ma_force_actuator,Ma_force_actuator_22_32,force_value,
1198,device,Ma_force_actuator,Ma_force_actuator_22_33,force_value,
1199,device,Ma_force_actuator,Ma_force_actuator_22_34,force_value,
1200,device,Ma_force_actuator,Ma_force_actuator_23_1,force_value,
1201,device,Ma_force_actuator,Ma_force_actuator_23_2,force_value,
1202,device,Ma_force_actuator,Ma_force_actuator_23_3,force_value,
1203,device,Ma_force_actuator,Ma_force_actuator_23_4,force_value,
1204,device,Ma_force_actuator,Ma_force_actuator_23_5,force_value,
1205,device,Ma_force_actuator,Ma_force_actuator_23_6,force_value,
1206,device,Ma_force_actuator,Ma_force_actuator_23_7,force_value,
1207,device,Ma_force_actuator,Ma_force_actuator_23_8,force_value,
1208,device,Ma_force_actuator,Ma_force_actuator_23_9,force_value,
1209,device,Ma_force_actuator,Ma_force_actuator_23_10,force_value,
1210,device,Ma_force_actuator,Ma_force_actuator_23_11,force_value,
1211,device,Ma_force_actuator,Ma_force_actuator_23_12,force_value,
1212,device,Ma_force_actuator,Ma_force_actuator_23_13,force_value,
1213,device,Ma_force_actuator,Ma_force_actuator_23_14,force_value,
1214,device,Ma_force_actuator,Ma_force_actuator_23_15,force_value,
1215,device,Ma_force_actuator,Ma_force_actuator_23_16,force_value,
1216,device,Ma_force_actuator,Ma_force_actuator_23_17,force_value,
1217,device,Ma_force_actuator,Ma_force_actuator_23_18,force_value,
1218,device,Ma_force_actuator,Ma_force_actuator_23_19,force_value,
1219,device,Ma_force_actuator,Ma_force_actuator_23_20,force_value,
1220,device,Ma_force_actuator,Ma_force_actuator_23_21,force_value,
1221,device,Ma_force_actuator,Ma_force_actuator_23_22,force_value,
1222,device,Ma_force_actuator,Ma_force_actuator_23_23,force_value,
1223,device,Ma_force_actuator,Ma_force_actuator_23_24,force_value,
1224,device,Ma_force_actuator,Ma_force_actuator_23_25,force_value,
1225,device,Ma_force_actuator,Ma_force_actuator_23_26,force_value,
1226,device,Ma_force_actuator,Ma_force_actuator_23_27,force_value,
1227,device,Ma_force_actuator,Ma_force_actuator_23_28,force_value,
1228,device,Ma_force_actuator,Ma_force_actuator_23_29,force_value,
1229,device,Ma_force_actuator,Ma_force_actuator_23_30,force_value,
1230,device,Ma_force_actuator,Ma_force_actuator_23_31,force_value,
1231,device,Ma_force_actuator,Ma_force_actuator_23_32,force_value,
1232,device,Ma_force_actuator,Ma_force_actuator_23_33,force_value,
1233,device,Ma_force_actuator,Ma_force_actuator_23_34,force_value,
1234,device,Ma_force_actuator,Ma_force_actuator_24_1,force_value,
1235,device,Ma_force_actuator,Ma_force_actuator_24_2,force_value,
1236,device,Ma_force_actuator,Ma_force_actuator_24_3,force_value,
1237,device,Ma_force_actuator,Ma_force_actuator_24_4,force_value,
1238,device,Ma_force_actuator,Ma_force_actuator_24_5,force_value,
1239,device,Ma_force_actuator,Ma_force_actuator_24_6,force_value,
1240,device,Ma_force_actuator,Ma_force_actuator_24_7,force_value,
1241,device,Ma_force_actuator,Ma_force_actuator_24_8,force_value,
1242,device,Ma_force_actuator,Ma_force_actuator_24_9,force_value,
1243,device,Ma_force_actuator,Ma_force_actuator_24_10,force_value,
1244,device,Ma_force_actuator,Ma_force_actuator_24_11,force_value,
1245,device,Ma_force_actuator,Ma_force_actuator_24_12,force_value,
1246,device,Ma_force_actuator,Ma_force_actuator_24_13,force_value,
1247,device,Ma_force_actuator,Ma_force_actuator_24_14,force_value,
1248,device,Ma_force_actuator,Ma_force_actuator_24_15,force_value,
1249,device,Ma_force_actuator,Ma_force_actuator_24_16,force_value,
1250,device,Ma_force_actuator,Ma_force_actuator_24_17,force_value,
1251,device,Ma_force_actuator,Ma_force_actuator_24_18,force_value,
1252,device,Ma_force_actuator,Ma_force_actuator_24_19,force_value,
1253,device,Ma_force_actuator,Ma_force_actuator_24_20,force_value,
1254,device,Ma_force_actuator,Ma_force_actuator_24_21,force_value,
1255,device,Ma_force_actuator,Ma_force_actuator_24_22,force_value,
1256,device,Ma_force_actuator,Ma_force_actuator_24_23,force_value,
1257,device,Ma_force_actuator,Ma_force_actuator_24_24,force_value,
1258,device,Ma_force_actuator,Ma_force_actuator_24_25,force_value,
1259,device,Ma_force_actuator,Ma_force_actuator_24_26,force_value,
1260,device,Ma_force_actuator,Ma_force_actuator_24_27,force_value,
1261,device,Ma_force_actuator,Ma_force_actuator_24_28,force_value,
1262,device,Ma_force_actuator,Ma_force_actuator_24_29,force_value,
1263,device,Ma_force_actuator,Ma_force_actuator_24_30,force_value,
1264,device,Ma_force_actuator,Ma_force_actuator_24_31,force_value,
1265,device,Ma_force_actuator,Ma_force_actuator_24_32,force_value,
1266,device,Ma_force_actuator,Ma_force_actuator_24_33,force_value,
1267,device,Ma_force_actuator,Ma_force_actuator_24_34,force_value,
1268,device,active_optics_control_system,Target_star,star_image_size,
1269,device,active_optics_control_system,Ma_wavefront_sensor,,
1270,device,active_optics_control_system,Mb_wavefront_sensor,,
1271,device,terminal_instrument,acquisition_CCD_camera_00,star_image_size,
1272,device,terminal_instrument,acquisition_CCD_camera_01,star_image_size,
1273,device,terminal_instrument,acquisition_CCD_camera_02,star_image_size,
1274,device,terminal_instrument,acquisition_CCD_camera_03,star_image_size,
1275,device,terminal_instrument,acquisition_CCD_camera_04,star_image_size,
1276,device,terminal_instrument,acquisition_CCD_camera_05,star_image_size,
1277,device,terminal_instrument,acquisition_CCD_camera_06,star_image_size,
1278,device,terminal_instrument,acquisition_CCD_camera_07,star_image_size,
1279,device,terminal_instrument,spectrograph,,
1280,enviroment,climatic_conditions,site_wind,wind_speed,wind_direction
1281,enviroment,climatic_conditions,site_temperature,temperature_value,
1282,enviroment,climatic_conditions,site_humidity,humidity,
1283,enviroment,climatic_conditions,doom_wind,wind_speed,wind_direction
1284,enviroment,climatic_conditions,doom_temperature,temperature_value,
1285,enviroment,climatic_conditions,doom_humidity,humidity,
1286,enviroment,site_environment,elevation,elevation,
1287,enviroment,site_environment,atmospheric_seeing,seeing_value,
1288,enviroment,site_environment,luminosity_of_night_sky,,
1289,enviroment,site_environment,atmospheric_extinction,,
1290,enviroment,site_environment,atmospheric_scattering,,
1291,enviroment,site_environment,Dome_seeing,seeing_value,
1292,staff,staff,astronomor,,
1293,staff,staff,operator,,
1294,staff,staff,maintainer,,